1351
2096
1314
292
12124
29908
210
5833
160
11620
5759
1764
138950
1642
485
287
5693
142786
12059
1491
622
39744
1980471
1313
5207
28080
520
813
1496
11623
121759
29518
562
1302
666
727
28450
173
10912
1655
1513
5037
47000
10891
11309
12721
