69158
30732
301068
10090
9544
6161
137245
6182
452646
47144
8240
79923
6204
8255
36930
65603
8260
6210
28743
8265
53323
34903
460893
6239
8292
280689
103373
6279
6282
37003
28829
8355
8364
315576
8384
139456
39107
84956
8404
8406
8409
61662
9527
6386
143606
6396
9986
10036
8478
338212
309541
9823
137520
104777
219470
59729
6500
665965
6523
6526
29058
108931
6535
29073
6550
37273
6565
217509
6573
4097
6604
221654
29154
29158
29159
41446
9534
6645
59899
9615
8724
11103
6689
562
6707
6723
100952
4932
8839
397978
447135
7108
84645
109233
158387
6837
168636
381635
35525
35529
9913
244447
9031
1043170
158441
140016
9606|10090
129788
72446
269057
123683
13095
35632
9014
4932
9031
9685
562
6990
35669
9669
90988
9606
45949
9940
45954
9091
7047
9103
9823
9527
56216
7088
43957
10029
7108
7111
80839
228297
84956
283615
302047
10141
101364
7159
9209
48139
70699
48171
27695
9265
9267
27706
7227
48191
48193
27720
128105
10116
2315439
13489
64697
74940
7370
74994
29960
9481
9483
10116
150808
56613
9521
9527
150844
163134
9534
54806
9541
73031
9544
304456
9548
9554
1234273
126311
95602
48498
89462
1358
9605
9606
36237
9615
10141
11676
50591
85417
91561
116142
5888
50613
179648
9665
42434
9615
9669
208334
9685
558553
7656
239089
7668
9720
112137
9739
9750
42520
42528
69157
69158
7719
9031
9796
8355
10029
9823
441951
9825
165482
11676
69236
7797
9606
310915
749192
564874
46731
130704
1423
61084
52904
69293
212653
38577
9913
9922
9925
210638
9935
8292
9940
40674
93934
40690
6282
120570
7936
7937
9986
9989
32523
565004
7955
7957
7959
7962
7965
34589
32644
10026
10029
10036
683832
10041
79674
10044
10045
7998
10047
9913
79684
227859
8019
8022
2697049
201956
8030
8032
4932
59239
10090
10096
8049
10114
10116
44932
10117
8078
10090
8090
10140
10141
9481
8128
6087
34765
8167
8175
143350
11103
